0,-0.18618273
0.002,-0.153123297
0.004,-0.120063864
0.006,-0.098024242
0.008,-0.07598462
0.01,-0.053944997
0.012,-0.042925186
0.014,-0.020885564
0.016,-0.015375659
0.018,-0.004355848
0.02,0.012173869
0.022,0.012173869
0.024,0.028703585
0.026,0.050743207
0.028,0.067272924
0.03,0.094822451
0.032,0.122371979
0.034,0.160941318
0.036,0.210530467
0.038,0.260119617
0.04,0.315218672
0.042,0.370317727
0.044,0.414396971
0.046,0.441946499
0.048,0.447456405
0.05,0.419906877
0.052,0.375827633
0.054,0.309708767
0.056,0.249099806
0.058,0.177471034
0.06,0.127881885
0.062,0.078292735
0.064,0.045233302
0.066,0.017683774
0.068,0.001154058
0.07,-0.009865753
0.072,-0.020885564
0.074,-0.020885564
0.076,-0.020885564
0.078,-0.020885564
0.08,-0.020885564
0.082,-0.015375659
0.084,-0.009865753
0.086,-0.004355848
0.088,0.001154058
0.09,0.017683774
0.092,0.034213491
0.094,0.056253113
0.096,0.089312546
0.098,0.127881885
0.1,0.166451223
0.102,0.221550278
0.104,0.271139428
0.106,0.309708767
0.108,0.3427682
0.11,0.370317727
0.112,0.375827633
0.114,0.364807822
0.116,0.337258294
0.118,0.309708767
0.12,0.265629523
0.122,0.227060184
0.124,0.188490845
0.126,0.160941318
0.128,0.13339179
0.13,0.105842263
0.132,0.094822451
0.134,0.078292735
0.136,0.067272924
0.138,0.056253113
0.14,0.045233302
0.142,0.034213491
0.144,0.02319368
0.146,0.017683774
0.148,0.001154058
0.15,-0.015375659
0.152,-0.042925186
0.154,-0.081494525
0.156,-0.120063864
0.158,-0.175162919
0.16,-0.23577188
0.162,-0.301890746
0.164,-0.373519517
0.166,-0.428618573
0.168,-0.467187911
0.17,-0.483717628
0.172,-0.472697817
0.174,-0.439638384
0.176,-0.401069045
0.178,-0.356989801
0.18,-0.318420462
0.182,-0.301890746
0.184,-0.301890746
0.186,-0.307400651
0.188,-0.329440273
0.19,-0.34596999
0.192,-0.356989801
0.194,-0.368009612
0.196,-0.362499706
0.198,-0.340460084
0.2,-0.307400651
0.202,-0.274341218
0.204,-0.23577188
0.206,-0.202712446
0.208,-0.169653013
0.21,-0.147613391
0.212,-0.120063864
0.214,-0.098024242
0.216,-0.081494525
0.218,-0.064964809
0.22,-0.053944997
0.222,-0.042925186
0.224,-0.037415281
0.226,-0.02639547
0.228,-0.009865753
0.23,0.006663963
0.232,0.02319368
0.234,0.045233302
0.236,0.078292735
0.238,0.116862074
0.24,0.155431412
0.242,0.205020562
0.244,0.265629523
0.246,0.326238483
0.248,0.386847444
0.25,0.430926688
0.252,0.463986121
0.254,0.469496027
0.256,0.458476216
0.258,0.425416782
0.26,0.392357349
0.262,0.359297916
0.264,0.331748389
0.266,0.315218672
0.268,0.315218672
0.27,0.320728578
0.272,0.3427682
0.274,0.353788011
0.276,0.370317727
0.278,0.375827633
0.28,0.364807822
0.282,0.3427682
0.284,0.320728578
0.286,0.282159239
0.288,0.249099806
0.29,0.210530467
0.292,0.18298094
0.294,0.149921507
0.296,0.127881885
0.298,0.105842263
0.3,0.089312546
0.302,0.072782829
0.304,0.061763018
0.306,0.050743207
0.308,0.034213491
0.31,0.028703585
0.312,0.012173869
0.314,-0.004355848
0.316,-0.020885564
0.318,-0.042925186
0.32,-0.070474714
0.322,-0.109044053
0.324,-0.142103486
0.326,-0.197202541
0.328,-0.257811502
0.33,-0.329440273
0.332,-0.401069045
0.334,-0.4561681
0.336,-0.500247344
0.338,-0.511267155
0.34,-0.500247344
0.342,-0.467187911
0.344,-0.417598762
0.346,-0.379029423
0.348,-0.334950179
0.35,-0.318420462
0.352,-0.318420462
0.354,-0.329440273
0.356,-0.351479895
0.358,-0.373519517
0.36,-0.384539329
0.362,-0.39555914
0.364,-0.384539329
0.366,-0.356989801
0.368,-0.329440273
0.37,-0.285361029
0.372,-0.246791691
0.374,-0.213732257
0.376,-0.169653013
0.378,-0.13659358
0.38,-0.114553958
0.382,-0.087004431
0.384,-0.070474714
0.386,-0.053944997
0.388,-0.042925186
0.39,-0.031905375
0.392,-0.020885564
0.394,-0.009865753
0.396,0.001154058
0.398,0.012173869
0.4,0.028703585
0.402,0.050743207
0.404,0.072782829
0.406,0.105842263
0.408,0.144411601
0.41,0.205020562
0.412,0.260119617
0.414,0.331748389
0.416,0.408887066
0.418,0.475005932
0.42,0.519085176
0.422,0.535614893
0.424,0.535614893
0.426,0.491535649
0.428,0.441946499
0.43,0.386847444
0.432,0.348278105
0.434,0.315218672
0.436,0.304198861
0.438,0.309708767
0.44,0.326238483
0.442,0.337258294
0.444,0.359297916
0.446,0.364807822
0.448,0.353788011
0.45,0.3427682
0.452,0.309708767
0.454,0.282159239
0.456,0.2435899
0.458,0.205020562
0.46,0.171961129
0.462,0.138901696
0.464,0.111352168
0.466,0.094822451
0.468,0.072782829
0.47,0.056253113
0.472,0.045233302
0.474,0.028703585
0.476,0.017683774
0.478,0.012173869
0.48,0.001154058
0.482,-0.015375659
0.484,-0.02639547
0.486,-0.048435092
0.488,-0.070474714
0.49,-0.098024242
0.492,-0.13659358
0.494,-0.175162919
0.496,-0.230261974
0.498,-0.285361029
0.5,-0.34596999
0.502,-0.401069045
0.504,-0.445148289
0.506,-0.467187911
0.508,-0.472697817
0.51,-0.450658195
0.512,-0.417598762
0.514,-0.384539329
0.516,-0.34596999
0.518,-0.318420462
0.52,-0.301890746
0.522,-0.301890746
0.524,-0.307400651
0.526,-0.323930368
0.528,-0.334950179
0.53,-0.34596999
0.532,-0.340460084
0.534,-0.329440273
0.536,-0.312910557
0.538,-0.279851124
0.54,-0.246791691
0.542,-0.208222352
0.544,-0.175162919
0.546,-0.142103486
0.548,-0.114553958
0.55,-0.092514336
0.552,-0.070474714
0.554,-0.053944997
0.556,-0.042925186
0.558,-0.02639547
0.56,-0.015375659
0.562,-0.009865753
0.564,0.001154058
0.566,0.012173869
0.568,0.02319368
0.57,0.039723396
0.572,0.056253113
0.574,0.08380264
0.576,0.111352168
0.578,0.144411601
0.58,0.194000751
0.582,0.2435899
0.584,0.298688956
0.586,0.353788011
0.588,0.408887066
0.59,0.441946499
0.592,0.458476216
0.594,0.441946499
0.596,0.40337716
0.598,0.3427682
0.6,0.282159239
0.602,0.210530467
0.604,0.155431412
0.606,0.100332357
0.608,0.067272924
0.61,0.034213491
0.612,0.012173869
0.614,-0.004355848
0.616,-0.009865753
0.618,-0.015375659
0.62,-0.020885564
0.622,-0.015375659
0.624,-0.020885564
0.626,-0.015375659
0.628,-0.015375659
0.63,-0.015375659
0.632,-0.004355848
0.634,0.006663963
0.636,0.012173869
0.638,0.028703585
0.64,0.050743207
0.642,0.078292735
0.644,0.111352168
0.646,0.149921507
0.648,0.188490845
0.65,0.232570089
0.652,0.271139428
0.654,0.309708767
0.656,0.337258294
0.658,0.348278105
0.66,0.348278105
0.662,0.331748389
0.664,0.309708767
0.666,0.276649334
0.668,0.2435899
0.67,0.210530467
0.672,0.18298094
0.674,0.149921507
0.676,0.127881885
0.678,0.105842263
0.68,0.089312546
0.682,0.072782829
0.684,0.061763018
0.686,0.050743207
0.688,0.039723396
0.69,0.028703585
0.692,0.02319368
0.694,0.012173869
0.696,-0.004355848
0.698,-0.020885564
0.7,-0.042925186
0.702,-0.07598462
0.704,-0.109044053
0.706,-0.153123297
0.708,-0.202712446
0.71,-0.263321407
0.712,-0.318420462
0.714,-0.373519517
0.716,-0.417598762
0.718,-0.439638384
0.72,-0.445148289
0.722,-0.428618573
0.724,-0.39555914
0.726,-0.362499706
0.728,-0.329440273
0.73,-0.301890746
0.732,-0.285361029
0.734,-0.285361029
0.736,-0.29638084
0.738,-0.307400651
0.74,-0.318420462
0.742,-0.334950179
0.744,-0.334950179
0.746,-0.329440273
0.748,-0.318420462
0.75,-0.285361029
0.752,-0.263321407
0.754,-0.230261974
0.756,-0.202712446
0.758,-0.175162919
0.76,-0.153123297
0.762,-0.125573769
0.764,-0.103534147
0.766,-0.092514336
0.768,-0.07598462
0.77,-0.064964809
0.772,-0.053944997
0.774,-0.048435092
0.776,-0.037415281
0.778,-0.020885564
0.78,-0.015375659
0.782,0.006663963
0.784,0.02319368
0.786,0.045233302
0.788,0.072782829
0.79,0.105842263
0.792,0.149921507
0.794,0.194000751
0.796,0.249099806
0.798,0.304198861
0.8,0.359297916
0.802,0.408887066
0.804,0.441946499
0.806,0.45296631
0.808,0.441946499
0.81,0.425416782
0.812,0.392357349
0.814,0.353788011
0.816,0.326238483
0.818,0.309708767
0.82,0.304198861
0.822,0.309708767
0.824,0.326238483
0.826,0.3427682
0.828,0.359297916
0.83,0.370317727
0.832,0.370317727
0.834,0.353788011
0.836,0.326238483
0.838,0.304198861
0.84,0.265629523
0.842,0.227060184
0.844,0.199510656
0.846,0.166451223
0.848,0.138901696
0.85,0.116862074
0.852,0.094822451
0.854,0.08380264
0.856,0.072782829
0.858,0.050743207
0.86,0.045233302
0.862,0.034213491
0.864,0.02319368
0.866,0.012173869
0.868,0.001154058
0.87,-0.015375659
0.872,-0.037415281
0.874,-0.059454903
0.876,-0.092514336
0.878,-0.125573769
0.88,-0.175162919
0.882,-0.224752069
0.884,-0.285361029
0.886,-0.356989801
0.888,-0.417598762
0.89,-0.467187911
0.892,-0.494737439
0.894,-0.500247344
0.896,-0.478207722
0.898,-0.439638384
0.9,-0.39555914
0.902,-0.351479895
0.904,-0.318420462
0.906,-0.307400651
0.908,-0.307400651
0.91,-0.318420462
0.912,-0.340460084
0.914,-0.362499706
0.916,-0.373519517
0.918,-0.379029423
0.92,-0.373519517
0.922,-0.351479895
0.924,-0.323930368
0.926,-0.285361029
0.928,-0.246791691
0.93,-0.208222352
0.932,-0.169653013
0.934,-0.142103486
0.936,-0.114553958
0.938,-0.092514336
0.94,-0.070474714
0.942,-0.053944997
0.944,-0.042925186
0.946,-0.031905375
0.948,-0.020885564
0.95,-0.009865753
0.952,0.006663963
0.954,0.012173869
0.956,0.02319368
0.958,0.045233302
0.96,0.061763018
0.962,0.089312546
0.964,0.116862074
0.966,0.160941318
0.968,0.205020562
0.97,0.260119617
0.972,0.320728578
0.974,0.381337538
0.976,0.441946499
0.978,0.486025743
0.98,0.50255546
0.982,0.497045554
0.984,0.469496027
0.986,0.425416782
0.988,0.375827633
0.99,0.337258294
0.992,0.309708767
0.994,0.29317905
0.996,0.29317905
0.998,0.304198861
1,0.315218672
1.002,0.326238483
1.004,0.331748389
1.006,0.337258294
1.008,0.331748389
1.01,0.309708767
1.012,0.287669145
1.014,0.260119617
1.016,0.221550278
1.018,0.194000751
1.02,0.160941318
1.022,0.13339179
1.024,0.111352168
1.026,0.094822451
1.028,0.072782829
1.03,0.061763018
1.032,0.050743207
1.034,0.039723396
1.036,0.028703585
1.038,0.017683774
1.04,0.006663963
1.042,-0.004355848
1.044,-0.015375659
1.046,-0.031905375
1.048,-0.053944997
1.05,-0.07598462
1.052,-0.103534147
1.054,-0.142103486
1.056,-0.18618273
1.058,-0.23577188
1.06,-0.29638084
1.062,-0.34596999
1.064,-0.406578951
1.066,-0.445148289
1.068,-0.461678006
1.07,-0.461678006
1.072,-0.439638384
1.074,-0.406578951
1.076,-0.368009612
1.078,-0.334950179
1.08,-0.307400651
1.082,-0.29638084
1.084,-0.29638084
1.086,-0.301890746
1.088,-0.312910557
1.09,-0.323930368
1.092,-0.334950179
1.094,-0.340460084
1.096,-0.329440273
1.098,-0.307400651
1.1,-0.279851124
1.102,-0.252301596
1.104,-0.219242163
1.106,-0.180672824
1.108,-0.147613391
1.11,-0.120063864
1.112,-0.098024242
1.114,-0.07598462
1.116,-0.059454903
1.118,-0.048435092
1.12,-0.037415281
1.122,-0.020885564
1.124,-0.015375659
1.126,-0.004355848
1.128,0.006663963
1.13,0.012173869
1.132,0.02319368
1.134,0.039723396
1.136,0.056253113
1.138,0.08380264
1.14,0.105842263
1.142,0.144411601
1.144,0.18298094
1.146,0.232570089
1.148,0.287669145
1.15,0.3427682
1.152,0.397867255
1.154,0.436436594
1.156,0.45296631
1.158,0.441946499
1.16,0.414396971
1.162,0.364807822
1.164,0.304198861
1.166,0.238079995
1.168,0.171961129
1.17,0.127881885
1.172,0.078292735
1.174,0.045233302
1.176,0.017683774
1.178,0.001154058
1.18,-0.009865753
1.182,-0.015375659
1.184,-0.020885564
1.186,-0.020885564
1.188,-0.020885564
1.19,-0.020885564
1.192,-0.020885564
1.194,-0.015375659
1.196,-0.009865753
1.198,-0.004355848
1.2,0.006663963
1.202,0.012173869
1.204,0.028703585
1.206,0.050743207
1.208,0.072782829
1.21,0.105842263
1.212,0.13339179
1.214,0.171961129
1.216,0.210530467
1.218,0.249099806
1.22,0.282159239
1.222,0.309708767
1.224,0.320728578
1.226,0.326238483
1.228,0.320728578
1.23,0.304198861
1.232,0.276649334
1.234,0.2435899
1.236,0.216040373
1.238,0.18298094
1.24,0.160941318
1.242,0.13339179
1.244,0.116862074
1.246,0.094822451
1.248,0.08380264
1.25,0.067272924
1.252,0.061763018
1.254,0.050743207
1.256,0.039723396
1.258,0.028703585
1.26,0.02319368
1.262,0.012173869
1.264,-0.004355848
1.266,-0.015375659
1.268,-0.037415281
1.27,-0.059454903
1.272,-0.098024242
1.274,-0.131083675
1.276,-0.175162919
1.278,-0.224752069
1.28,-0.279851124
1.282,-0.334950179
1.284,-0.379029423
1.286,-0.406578951
1.288,-0.423108667
1.29,-0.417598762
1.292,-0.39555914
1.294,-0.373519517
1.296,-0.334950179
1.298,-0.307400651
1.3,-0.285361029
1.302,-0.274341218
1.304,-0.274341218
1.306,-0.285361029
1.308,-0.29638084
1.31,-0.312910557
1.312,-0.323930368
1.314,-0.329440273
1.316,-0.323930368
1.318,-0.312910557
1.32,-0.290870935
1.322,-0.263321407
1.324,-0.23577188
1.326,-0.202712446
1.328,-0.175162919
1.33,-0.147613391
1.332,-0.125573769
1.334,-0.114553958
1.336,-0.092514336
1.338,-0.081494525
1.34,-0.070474714
1.342,-0.059454903
1.344,-0.048435092
1.346,-0.042925186
1.348,-0.031905375
1.35,-0.020885564
1.352,-0.009865753
1.354,0.001154058
1.356,0.02319368
1.358,0.045233302
1.36,0.072782829
1.362,0.105842263
1.364,0.149921507
1.366,0.194000751
1.368,0.249099806
1.37,0.298688956
1.372,0.359297916
1.374,0.408887066
1.376,0.436436594
1.378,0.45296631
1.38,0.447456405
1.382,0.425416782
1.384,0.392357349
1.386,0.359297916
1.388,0.326238483
1.39,0.304198861
1.392,0.298688956
1.394,0.298688956
1.396,0.309708767
1.398,0.337258294
1.4,0.348278105
1.402,0.359297916
1.404,0.370317727
1.406,0.359297916
1.408,0.3427682
1.41,0.315218672
1.412,0.287669145
1.414,0.249099806
1.416,0.216040373
1.418,0.18298094
1.42,0.149921507
1.422,0.127881885
1.424,0.105842263
1.426,0.094822451
1.428,0.078292735
1.43,0.061763018
1.432,0.045233302
1.434,0.039723396
1.436,0.028703585
1.438,0.017683774
1.44,0.006663963
1.442,-0.004355848
1.444,-0.015375659
1.446,-0.037415281
1.448,-0.053944997
1.45,-0.087004431
1.452,-0.120063864
1.454,-0.153123297
1.456,-0.202712446
1.458,-0.252301596
1.46,-0.307400651
1.462,-0.368009612
1.464,-0.423108667
1.466,-0.4561681
1.468,-0.472697817
1.47,-0.467187911
1.472,-0.439638384
1.474,-0.406578951
1.476,-0.368009612
1.478,-0.329440273
1.48,-0.301890746
1.482,-0.290870935
1.484,-0.290870935
1.486,-0.301890746
1.488,-0.318420462
1.49,-0.329440273
1.492,-0.34596999
1.494,-0.351479895
1.496,-0.34596999
1.498,-0.329440273
1.5,-0.307400651
1.502,-0.274341218
1.504,-0.246791691
1.506,-0.213732257
1.508,-0.175162919
1.51,-0.147613391
1.512,-0.120063864
1.514,-0.098024242
1.516,-0.081494525
1.518,-0.070474714
1.52,-0.053944997
1.522,-0.042925186
1.524,-0.031905375
1.526,-0.020885564
1.528,-0.009865753
1.53,0.001154058
1.532,0.012173869
1.534,0.02319368
1.536,0.039723396
1.538,0.056253113
1.54,0.078292735
1.542,0.111352168
1.544,0.144411601
1.546,0.18298094
1.548,0.238079995
1.55,0.29317905
1.552,0.348278105
1.554,0.40337716
1.556,0.447456405
1.558,0.469496027
1.56,0.469496027
1.562,0.45296631
1.564,0.425416782
1.566,0.386847444
1.568,0.3427682
1.57,0.315218672
1.572,0.29317905
1.574,0.282159239
1.576,0.282159239
1.578,0.29317905
1.58,0.309708767
1.582,0.315218672
1.584,0.331748389
1.586,0.326238483
1.588,0.315218672
1.59,0.298688956
1.592,0.276649334
1.594,0.249099806
1.596,0.216040373
1.598,0.188490845
1.6,0.160941318
1.602,0.138901696
1.604,0.116862074
1.606,0.094822451
1.608,0.078292735
1.61,0.067272924
1.612,0.050743207
1.614,0.045233302
1.616,0.028703585
1.618,0.028703585
1.62,0.017683774
1.622,0.006663963
1.624,-0.004355848
1.626,-0.015375659
1.628,-0.037415281
1.63,-0.053944997
1.632,-0.07598462
1.634,-0.109044053
1.636,-0.142103486
1.638,-0.18618273
1.64,-0.241281785
1.642,-0.290870935
1.644,-0.351479895
1.646,-0.401069045
1.648,-0.439638384
1.65,-0.4561681
1.652,-0.4561681
1.654,-0.434128478
1.656,-0.401069045
1.658,-0.362499706
1.66,-0.329440273
1.662,-0.307400651
1.664,-0.285361029
1.666,-0.279851124
1.668,-0.279851124
1.67,-0.29638084
1.672,-0.312910557
1.674,-0.323930368
1.676,-0.329440273
1.678,-0.323930368
1.68,-0.307400651
1.682,-0.285361029
1.684,-0.257811502
1.686,-0.230261974
1.688,-0.197202541
1.69,-0.164143108
1.692,-0.131083675
1.694,-0.109044053
1.696,-0.087004431
1.698,-0.064964809
1.7,-0.048435092
1.702,-0.037415281
1.704,-0.02639547
1.706,-0.015375659
1.708,-0.009865753
1.71,-0.004355848
1.712,0.006663963
1.714,0.012173869
1.716,0.028703585
1.718,0.045233302
1.72,0.056253113
1.722,0.072782829
1.724,0.100332357
1.726,0.13339179
1.728,0.160941318
1.73,0.205020562
1.732,0.249099806
1.734,0.298688956
1.736,0.3427682
1.738,0.381337538
1.74,0.40337716
1.742,0.419906877
1.744,0.397867255
1.746,0.370317727
1.748,0.326238483
1.75,0.265629523
1.752,0.210530467
1.754,0.160941318
1.756,0.116862074
1.758,0.078292735
1.76,0.050743207
1.762,0.028703585
1.764,0.006663963
1.766,-0.004355848
1.768,-0.009865753
1.77,-0.015375659
1.772,-0.015375659
1.774,-0.015375659
1.776,-0.015375659
1.778,-0.015375659
1.78,-0.015375659
1.782,-0.009865753
1.784,-0.004355848
1.786,0.001154058
1.788,0.006663963
1.79,0.02319368
1.792,0.034213491
1.794,0.056253113
1.796,0.078292735
1.798,0.105842263
1.8,0.138901696
1.802,0.171961129
1.804,0.210530467
1.806,0.238079995
1.808,0.271139428
1.81,0.29317905
1.812,0.304198861
1.814,0.309708767
1.816,0.304198861
1.818,0.287669145
1.82,0.271139428
1.822,0.2435899
1.824,0.216040373
1.826,0.188490845
1.828,0.166451223
1.83,0.144411601
1.832,0.127881885
1.834,0.105842263
1.836,0.089312546
1.838,0.078292735
1.84,0.067272924
1.842,0.056253113
1.844,0.045233302
1.846,0.039723396
1.848,0.028703585
1.85,0.02319368
1.852,0.017683774
1.854,0.001154058
1.856,-0.009865753
1.858,-0.031905375
1.86,-0.059454903
1.862,-0.087004431
1.864,-0.125573769
1.866,-0.169653013
1.868,-0.213732257
1.87,-0.268831313
1.872,-0.312910557
1.874,-0.362499706
1.876,-0.39555914
1.878,-0.412088856
1.88,-0.412088856
1.882,-0.401069045
1.884,-0.373519517
1.886,-0.340460084
1.888,-0.307400651
1.89,-0.279851124
1.892,-0.268831313
1.894,-0.263321407
1.896,-0.274341218
1.898,-0.285361029
1.9,-0.301890746
1.902,-0.312910557
1.904,-0.323930368
1.906,-0.323930368
1.908,-0.318420462
1.91,-0.301890746
1.912,-0.285361029
1.914,-0.257811502
1.916,-0.224752069
1.918,-0.197202541
1.92,-0.169653013
1.922,-0.147613391
1.924,-0.120063864
1.926,-0.109044053
1.928,-0.087004431
1.93,-0.07598462
1.932,-0.064964809
1.934,-0.059454903
1.936,-0.048435092
1.938,-0.037415281
1.94,-0.031905375
1.942,-0.02639547
1.944,-0.009865753
1.946,0.006663963
1.948,0.02319368
1.95,0.039723396
1.952,0.061763018
1.954,0.094822451
1.956,0.122371979
1.958,0.160941318
1.96,0.205020562
1.962,0.260119617
1.964,0.309708767
1.966,0.359297916
1.968,0.397867255
1.97,0.425416782
1.972,0.436436594
1.974,0.430926688
1.976,0.408887066
1.978,0.375827633
1.98,0.348278105
1.982,0.315218672
1.984,0.29317905
1.986,0.287669145
1.988,0.282159239
1.99,0.298688956
1.992,0.304198861
1.994,0.326238483
1.996,0.337258294
1.998,0.3427682
2,0.337258294
